flight_id,flight_number,airline_iata,aircraft_type,flight_date,scheduled_departure,destination_airport,distance_km,passengers,fuel_kg,flight_type
FLT_20250802_0116,W66896,W6,A333,2025-08-02,10:00,FRA,1077,121,4939,european
FLT_20250802_0117,LH3308,LH,A320,2025-08-02,22:45,LHR,524,139,6578,domestic
FLT_20250802_0118,KL1443,KL,A320,2025-08-02,20:15,FCO,1340,89,7388,european
FLT_20250802_0119,FR6552,FR,A320,2025-08-02,21:30,BCN,1754,82,5508,international
FLT_20250802_0120,AF3427,AF,B738,2025-08-02,17:15,LYS,1790,178,2409,domestic
FLT_20250802_0121,BA4119,BA,A320,2025-08-02,15:30,FCO,1010,125,2776,international
FLT_20250802_0122,U25165,U2,B738,2025-08-02,09:45,AMS,1508,173,6482,international
FLT_20250802_0123,BA3856,BA,A320,2025-08-02,14:30,MUC,1803,150,7587,international
FLT_20250802_0124,LH7528,LH,A320,2025-08-02,16:15,LHR,1909,167,4822,domestic
FLT_20250802_0125,AF6891,AF,A320,2025-08-02,21:15,LHR,1669,116,4403,international
FLT_20250802_0126,W63301,W6,B738,2025-08-02,23:30,FRA,967,131,6683,international
FLT_20250802_0127,BA9217,BA,A333,2025-08-02,06:30,MAD,906,83,3970,international
FLT_20250802_0128,KL2914,KL,A320,2025-08-02,17:15,FCO,711,163,5633,european
FLT_20250802_0129,KL3036,KL,A320,2025-08-02,14:15,FRA,1017,159,6129,international
FLT_20250802_0130,LH7963,LH,B738,2025-08-02,16:30,FCO,1491,121,5577,european
FLT_20250802_0131,W65052,W6,A320,2025-08-02,09:15,BCN,1588,129,6733,domestic
FLT_20250802_0132,U21320,U2,A333,2025-08-02,13:00,FRA,701,135,7946,european
FLT_20250802_0133,LH1236,LH,A320,2025-08-02,15:15,MAD,424,110,4890,international
FLT_20250802_0134,U25011,U2,A320,2025-08-02,12:15,FCO,642,175,4599,domestic
FLT_20250802_0135,KL5726,KL,A333,2025-08-02,10:15,LHR,1964,172,5987,domestic
FLT_20250802_0136,BA3628,BA,B738,2025-08-02,22:45,NCE,341,123,2915,domestic
FLT_20250802_0137,BA8782,BA,A320,2025-08-02,17:00,LHR,747,120,2440,european
FLT_20250802_0138,AF9799,AF,A320,2025-08-02,09:15,NCE,1468,116,7237,domestic
FLT_20250802_0139,W67805,W6,A333,2025-08-02,17:15,AMS,942,104,5844,domestic
FLT_20250802_0140,BA7050,BA,A320,2025-08-02,12:30,FRA,565,140,3942,domestic
FLT_20250802_0141,AF5419,AF,A320,2025-08-02,18:30,LYS,1147,133,7885,european
FLT_20250802_0142,LH880,LH,A320,2025-08-02,19:00,NCE,1384,109,2989,international
FLT_20250802_0143,U29809,U2,A333,2025-08-02,09:00,BCN,1573,161,5946,international
FLT_20250802_0144,LH1585,LH,A333,2025-08-02,14:15,BCN,1425,133,7116,european
FLT_20250802_0145,AF5414,AF,A320,2025-08-02,23:15,AMS,1697,128,3674,international
FLT_20250802_0146,W65469,W6,A320,2025-08-02,13:45,LYS,813,126,2321,european
FLT_20250802_0147,AF8267,AF,A320,2025-08-02,23:15,BCN,604,136,5185,domestic
FLT_20250802_0148,U24756,U2,A320,2025-08-02,17:00,LHR,1467,147,6683,domestic
FLT_20250802_0149,U24478,U2,B738,2025-08-02,23:15,AMS,386,137,7991,domestic
FLT_20250802_0150,FR4224,FR,A320,2025-08-02,12:15,MAD,1586,107,7032,domestic
FLT_20250802_0151,KL8156,KL,B738,2025-08-02,08:15,LHR,1565,148,2315,european
FLT_20250802_0152,LH8520,LH,A320,2025-08-02,18:45,LHR,412,153,5917,international
FLT_20250802_0153,LH9172,LH,A333,2025-08-02,15:30,LHR,1286,142,5059,european
FLT_20250802_0154,BA6455,BA,B738,2025-08-02,20:45,BCN,898,146,3395,international
FLT_20250802_0155,BA9723,BA,A333,2025-08-02,20:30,MAD,1305,139,6384,international
FLT_20250802_0156,W6150,W6,B738,2025-08-02,15:45,MAD,465,90,7041,international
FLT_20250802_0157,W68712,W6,A320,2025-08-02,09:15,BCN,1317,80,3342,european
FLT_20250802_0158,AF1896,AF,B738,2025-08-02,08:45,TLS,1407,128,4415,international
FLT_20250802_0159,AF9056,AF,A320,2025-08-02,12:45,MUC,928,168,5240,international
FLT_20250802_0160,W63262,W6,A333,2025-08-02,19:15,LYS,1535,172,7017,european
FLT_20250802_0161,U29999,U2,B738,2025-08-02,23:45,LHR,844,180,3845,international
FLT_20250802_0162,KL8830,KL,B738,2025-08-02,10:00,FRA,1203,105,4195,domestic
FLT_20250802_0163,LH414,LH,A333,2025-08-02,15:00,FRA,1478,97,3080,domestic
FLT_20250802_0164,FR4054,FR,A320,2025-08-02,13:30,FRA,1856,113,3984,european
FLT_20250802_0165,LH2320,LH,A320,2025-08-02,11:15,LHR,1940,158,4299,domestic
FLT_20250802_0166,KL2781,KL,A320,2025-08-02,18:45,MAD,1942,104,4111,domestic
FLT_20250802_0167,AF1045,AF,A333,2025-08-02,15:00,LHR,1110,98,5674,international
FLT_20250802_0168,W67396,W6,A333,2025-08-02,22:45,MUC,633,174,5919,domestic
FLT_20250802_0169,AF2794,AF,B738,2025-08-02,18:30,MAD,1215,100,5895,domestic
FLT_20250802_0170,FR2461,FR,A333,2025-08-02,21:15,FCO,1052,122,6564,domestic
FLT_20250802_0171,AF8147,AF,B738,2025-08-02,12:00,TLS,595,94,7237,european
FLT_20250802_0172,FR6711,FR,A333,2025-08-02,22:45,MUC,1634,127,2533,international
FLT_20250802_0173,W66503,W6,A333,2025-08-02,15:30,FRA,945,88,4644,domestic
FLT_20250802_0174,KL2219,KL,A333,2025-08-02,19:15,AMS,667,93,4725,european
FLT_20250802_0175,KL5110,KL,A333,2025-08-02,19:45,MUC,1690,131,7484,domestic
FLT_20250802_0176,U22529,U2,B738,2025-08-02,18:45,BCN,1296,172,4141,international
FLT_20250802_0177,FR9887,FR,A333,2025-08-02,18:15,LHR,588,178,2884,international
FLT_20250802_0178,FR304,FR,B738,2025-08-02,12:30,FRA,1863,136,2990,domestic
FLT_20250802_0179,W66557,W6,A333,2025-08-02,21:15,MAD,1225,132,3568,international
FLT_20250802_0180,AF7704,AF,A320,2025-08-02,06:45,FCO,810,131,6046,european
FLT_20250803_0001,W69918,W6,A320,2025-08-03,11:00,MAD,716,97,3969,international
FLT_20250803_0002,U21339,U2,B738,2025-08-03,13:45,FCO,1862,136,4878,domestic
FLT_20250803_0003,W68963,W6,A320,2025-08-03,11:00,FRA,1455,80,5126,international
FLT_20250803_0004,LH1872,LH,B738,2025-08-03,11:45,MUC,696,124,4876,international
FLT_20250803_0005,LH6825,LH,A320,2025-08-03,21:00,MAD,1708,86,7486,european
FLT_20250803_0006,AF9542,AF,A333,2025-08-03,10:00,AMS,881,94,5050,domestic
FLT_20250803_0007,LH3073,LH,B738,2025-08-03,12:00,BCN,347,87,5443,domestic
FLT_20250803_0008,KL6043,KL,B738,2025-08-03,12:15,FRA,1879,179,7512,european
FLT_20250803_0009,LH1479,LH,A333,2025-08-03,07:45,MAD,547,104,6588,international
FLT_20250803_0010,FR4245,FR,A320,2025-08-03,12:15,FCO,1779,119,5245,international
FLT_20250803_0011,W64343,W6,A333,2025-08-03,21:30,MUC,1939,92,6824,international
FLT_20250803_0012,AF5643,AF,B738,2025-08-03,13:15,LHR,443,83,2352,european
FLT_20250803_0013,U22493,U2,A320,2025-08-03,08:15,NCE,490,139,6254,european
FLT_20250803_0014,U27535,U2,A320,2025-08-03,15:30,MAD,707,166,2076,domestic
FLT_20250803_0015,LH1198,LH,A320,2025-08-03,07:15,LHR,1223,105,4119,domestic
FLT_20250803_0016,KL4164,KL,B738,2025-08-03,23:30,NCE,1133,150,5872,international
FLT_20250803_0017,AF5183,AF,A333,2025-08-03,14:30,NCE,763,113,3821,international
FLT_20250803_0018,AF1572,AF,B738,2025-08-03,12:30,FCO,1333,161,7335,european
FLT_20250803_0019,U29116,U2,B738,2025-08-03,09:15,AMS,1176,94,3725,domestic
FLT_20250803_0020,W67893,W6,A320,2025-08-03,12:45,MUC,1429,176,2819,international
FLT_20250803_0021,KL3407,KL,A333,2025-08-03,11:45,BCN,1729,165,2858,european
FLT_20250803_0022,BA3825,BA,A320,2025-08-03,07:45,NCE,545,137,3335,international
FLT_20250803_0023,W63801,W6,A333,2025-08-03,15:45,MAD,1070,162,4993,domestic
FLT_20250803_0024,AF3753,AF,A333,2025-08-03,13:15,FRA,555,104,6840,domestic
FLT_20250803_0025,AF967,AF,A333,2025-08-03,18:45,MUC,1032,135,5085,international
FLT_20250803_0026,KL345,KL,A333,2025-08-03,21:00,LHR,1106,138,5387,european
FLT_20250803_0027,FR3435,FR,B738,2025-08-03,17:15,FRA,1689,116,5580,international
FLT_20250803_0028,AF2461,AF,A333,2025-08-03,18:00,AMS,1204,177,3302,international
FLT_20250803_0029,FR3570,FR,A333,2025-08-03,08:30,FCO,1533,148,4136,international
FLT_20250803_0030,LH3918,LH,A333,2025-08-03,18:00,MUC,971,128,2639,european
FLT_20250803_0031,LH6057,LH,A320,2025-08-03,20:45,MUC,1982,155,6589,european
FLT_20250803_0032,FR8947,FR,B738,2025-08-03,13:30,LHR,975,116,3853,international
FLT_20250803_0033,U26841,U2,A333,2025-08-03,11:45,AMS,527,109,5993,european
FLT_20250803_0034,FR3089,FR,A320,2025-08-03,18:15,MUC,1188,158,2526,domestic
FLT_20250803_0035,BA4087,BA,A320,2025-08-03,14:00,NCE,838,89,7531,domestic
FLT_20250803_0036,W69585,W6,A333,2025-08-03,13:15,LHR,480,101,4811,domestic
FLT_20250803_0037,BA7817,BA,A333,2025-08-03,17:45,FRA,1774,115,3985,international
FLT_20250803_0038,W67496,W6,B738,2025-08-03,21:15,LYS,1701,136,2058,european
FLT_20250803_0039,BA7213,BA,A333,2025-08-03,23:45,MUC,1618,100,7646,international
FLT_20250803_0040,W64412,W6,A333,2025-08-03,17:30,MUC,1965,122,6004,domestic
FLT_20250803_0041,FR5101,FR,A333,2025-08-03,15:15,NCE,468,99,6806,european
FLT_20250803_0042,W64422,W6,A333,2025-08-03,12:15,AMS,1581,92,5535,international
FLT_20250803_0043,LH8012,LH,A333,2025-08-03,17:30,TLS,1255,99,5168,domestic
FLT_20250803_0044,KL5338,KL,B738,2025-08-03,15:30,AMS,496,143,7417,international
FLT_20250803_0045,FR6485,FR,A333,2025-08-03,13:00,BCN,1863,138,3543,domestic
FLT_20250803_0046,U28838,U2,B738,2025-08-03,08:00,FRA,462,96,2664,international
FLT_20250803_0047,FR6282,FR,A320,2025-08-03,11:00,MUC,1618,124,5418,international
FLT_20250803_0048,KL3846,KL,B738,2025-08-03,06:00,MAD,1736,141,3997,european
FLT_20250803_0049,KL3528,KL,A320,2025-08-03,15:15,AMS,1255,93,6608,international
FLT_20250803_0050,BA5372,BA,B738,2025-08-03,10:45,MAD,791,148,4323,european
FLT_20250803_0051,U29184,U2,A320,2025-08-03,23:45,MAD,1568,115,6736,european
FLT_20250803_0052,BA8968,BA,A333,2025-08-03,21:00,MUC,1223,95,7104,international
FLT_20250803_0053,FR9504,FR,A320,2025-08-03,16:45,FCO,1250,129,2489,international
FLT_20250803_0054,U24661,U2,A320,2025-08-03,23:15,FCO,1332,172,4174,european
FLT_20250803_0055,AF5910,AF,A320,2025-08-03,17:00,LHR,305,133,4641,international
FLT_20250803_0056,FR9227,FR,A333,2025-08-03,15:15,FRA,1984,174,2002,international
FLT_20250803_0057,U25918,U2,A333,2025-08-03,08:30,LHR,1261,140,6611,european
FLT_20250803_0058,U21011,U2,A320,2025-08-03,18:45,BCN,982,162,4598,international
FLT_20250803_0059,BA7773,BA,A333,2025-08-03,09:30,LHR,1531,84,3921,international
FLT_20250803_0060,LH1904,LH,A320,2025-08-03,10:30,TLS,1807,145,2212,domestic
FLT_20250803_0061,LH8985,LH,A333,2025-08-03,20:45,LYS,883,138,6225,european
FLT_20250803_0062,AF537,AF,A333,2025-08-03,07:30,FRA,1625,92,3424,european
FLT_20250803_0063,BA6964,BA,A320,2025-08-03,09:15,BCN,1496,143,6801,domestic
FLT_20250803_0064,KL3150,KL,A320,2025-08-03,17:15,LHR,1097,102,6949,european
FLT_20250803_0065,AF5544,AF,B738,2025-08-03,16:15,MAD,533,161,6060,european
FLT_20250803_0066,AF1857,AF,B738,2025-08-03,21:30,TLS,650,85,6749,domestic
FLT_20250803_0067,BA9311,BA,B738,2025-08-03,17:00,LHR,401,94,3917,domestic
FLT_20250803_0068,KL4697,KL,A333,2025-08-03,09:00,NCE,1246,144,4431,international
FLT_20250803_0069,BA1618,BA,B738,2025-08-03,17:30,NCE,1567,133,6303,domestic
FLT_20250803_0070,AF5189,AF,A333,2025-08-03,06:15,MAD,1157,130,3597,european
FLT_20250803_0071,AF1875,AF,A320,2025-08-03,21:45,BCN,1345,135,3810,european
FLT_20250803_0072,AF6194,AF,B738,2025-08-03,16:45,AMS,1418,95,6740,domestic
FLT_20250803_0073,W61929,W6,B738,2025-08-03,14:45,LYS,437,95,2171,domestic
FLT_20250803_0074,LH126,LH,A320,2025-08-03,13:45,AMS,1907,126,3356,domestic
FLT_20250803_0075,AF2158,AF,B738,2025-08-03,12:30,BCN,1434,145,4640,european
FLT_20250803_0076,FR9896,FR,A333,2025-08-03,12:45,FCO,1988,141,2154,domestic
FLT_20250803_0077,KL3754,KL,B738,2025-08-03,11:15,MAD,1226,104,5193,european
FLT_20250803_0078,FR505,FR,A320,2025-08-03,15:00,TLS,608,89,5670,european
FLT_20250803_0079,LH3039,LH,A320,2025-08-03,14:30,LYS,542,144,6200,domestic
FLT_20250803_0080,W62354,W6,A333,2025-08-03,17:30,TLS,1029,115,6856,european
FLT_20250803_0081,BA7652,BA,A333,2025-08-03,20:30,MUC,491,168,3195,domestic
FLT_20250803_0082,BA4249,BA,B738,2025-08-03,16:15,MAD,1031,133,2872,international
FLT_20250803_0083,BA5185,BA,A333,2025-08-03,13:00,MUC,1832,138,6330,domestic
FLT_20250803_0084,BA3181,BA,B738,2025-08-03,18:45,MAD,1367,167,5283,european
FLT_20250803_0085,BA2494,BA,B738,2025-08-03,14:30,MUC,753,94,6105,international
FLT_20250803_0086,U27033,U2,A320,2025-08-03,23:00,FRA,1774,166,3657,international
FLT_20250803_0087,U23851,U2,B738,2025-08-03,20:00,TLS,612,90,6655,domestic
FLT_20250803_0088,KL2148,KL,A333,2025-08-03,11:00,AMS,401,135,7036,international
FLT_20250803_0089,W67300,W6,B738,2025-08-03,08:00,FCO,1161,155,7997,international
FLT_20250803_0090,LH2280,LH,A333,2025-08-03,06:30,FRA,1778,177,3734,international
FLT_20250803_0091,U27691,U2,A333,2025-08-03,19:45,BCN,1826,148,6823,european
FLT_20250803_0092,LH4673,LH,A320,2025-08-03,21:30,LHR,1077,151,2579,domestic
FLT_20250803_0093,FR4270,FR,A320,2025-08-03,09:15,TLS,434,121,4529,international
FLT_20250803_0094,AF7051,AF,A333,2025-08-03,20:00,FRA,1249,149,3952,international
FLT_20250803_0095,AF1888,AF,A333,2025-08-03,20:45,AMS,1902,135,2433,european
FLT_20250803_0096,AF3217,AF,A320,2025-08-03,16:00,BCN,1123,104,3015,european
FLT_20250803_0097,FR5903,FR,A333,2025-08-03,10:45,BCN,498,160,4306,domestic
FLT_20250803_0098,U23498,U2,A333,2025-08-03,20:15,LYS,1858,85,2340,european
FLT_20250803_0099,LH8776,LH,B738,2025-08-03,12:00,FRA,1593,95,2970,international
FLT_20250803_0100,KL3679,KL,A333,2025-08-03,16:00,FCO,466,114,4945,domestic
FLT_20250803_0101,U22881,U2,A333,2025-08-03,11:30,FRA,1060,105,7529,international
FLT_20250803_0102,FR159,FR,A333,2025-08-03,13:15,LHR,1768,173,4217,domestic
FLT_20250803_0103,FR7129,FR,A320,2025-08-03,22:00,LYS,318,155,5864,domestic
FLT_20250803_0104,FR1511,FR,A333,2025-08-03,11:30,BCN,1943,106,7155,european
FLT_20250803_0105,FR7420,FR,A320,2025-08-03,15:15,FCO,769,132,3910,international
FLT_20250803_0106,W62112,W6,B738,2025-08-03,15:30,MUC,665,169,7842,european
FLT_20250803_0107,AF1968,AF,A333,2025-08-03,20:15,LHR,1645,88,5029,european
FLT_20250803_0108,AF8545,AF,A320,2025-08-03,13:45,LYS,1152,146,2677,european
FLT_20250803_0109,LH9820,LH,A333,2025-08-03,22:00,FRA,1262,110,2537,european
FLT_20250803_0110,FR2143,FR,B738,2025-08-03,23:30,BCN,1407,141,5017,european
FLT_20250803_0111,KL7586,KL,A333,2025-08-03,20:00,FRA,1400,157,2590,european
FLT_20250803_0112,U25043,U2,A320,2025-08-03,15:30,BCN,311,87,5601,european
FLT_20250803_0113,W68456,W6,B738,2025-08-03,23:45,MUC,1687,173,7443,international
FLT_20250803_0114,LH4204,LH,B738,2025-08-03,08:15,LHR,955,162,6205,european
FLT_20250803_0115,LH4688,LH,B738,2025-08-03,16:45,BCN,1077,100,6332,european
FLT_20250803_0116,W67642,W6,A333,2025-08-03,19:30,MAD,459,80,3080,domestic
FLT_20250803_0117,W6118,W6,A320,2025-08-03,23:30,FRA,684,115,7844,domestic
FLT_20250803_0118,U23866,U2,B738,2025-08-03,13:45,FRA,782,82,2785,international
FLT_20250803_0119,U26221,U2,B738,2025-08-03,23:30,TLS,1580,158,2966,international
FLT_20250803_0120,KL9576,KL,A320,2025-08-03,09:15,AMS,415,159,3859,european
FLT_20250803_0121,KL2536,KL,A333,2025-08-03,13:00,LHR,830,151,5127,international
FLT_20250803_0122,KL4018,KL,B738,2025-08-03,15:00,MAD,1391,153,7121,international
FLT_20250803_0123,LH2097,LH,A320,2025-08-03,08:00,MAD,1788,134,2117,domestic
FLT_20250803_0124,W66746,W6,B738,2025-08-03,13:45,AMS,650,101,7373,international
FLT_20250803_0125,U23379,U2,B738,2025-08-03,13:45,TLS,1767,124,5765,international
FLT_20250803_0126,AF5822,AF,A320,2025-08-03,22:45,FRA,1611,97,2515,international
FLT_20250803_0127,KL3464,KL,A320,2025-08-03,08:45,TLS,1415,146,4484,european
FLT_20250803_0128,AF7850,AF,B738,2025-08-03,10:45,AMS,986,168,3041,international
FLT_20250803_0129,BA3984,BA,A320,2025-08-03,06:45,TLS,1547,154,7604,international
FLT_20250803_0130,LH1282,LH,A320,2025-08-03,17:15,NCE,721,162,3258,european
FLT_20250803_0131,U25554,U2,A333,2025-08-03,20:30,BCN,929,142,2846,international
FLT_20250803_0132,LH2107,LH,A320,2025-08-03,22:00,LHR,1687,159,4152,domestic
FLT_20250803_0133,AF217,AF,A320,2025-08-03,07:15,MAD,1645,180,2969,international
FLT_20250803_0134,U23058,U2,A320,2025-08-03,08:45,LYS,1743,98,6264,european
FLT_20250803_0135,LH9782,LH,B738,2025-08-03,12:45,FRA,1740,175,3056,european
FLT_20250803_0136,BA6533,BA,A320,2025-08-03,08:15,LYS,614,177,2088,international
FLT_20250803_0137,LH400,LH,A333,2025-08-03,15:00,NCE,628,151,2785,domestic
FLT_20250803_0138,AF2473,AF,A320,2025-08-03,23:45,LYS,901,83,7179,domestic
FLT_20250803_0139,BA1650,BA,A333,2025-08-03,09:00,LHR,1943,120,4097,domestic
FLT_20250803_0140,AF9480,AF,A320,2025-08-03,09:15,BCN,795,177,7982,domestic
FLT_20250803_0141,AF5255,AF,B738,2025-08-03,09:15,NCE,678,151,2196,international
FLT_20250803_0142,AF6873,AF,A333,2025-08-03,11:00,MUC,1488,166,2602,international
FLT_20250803_0143,AF6432,AF,A320,2025-08-03,19:15,TLS,799,87,4884,international
FLT_20250803_0144,LH7738,LH,A333,2025-08-03,20:00,FCO,399,180,3247,european
FLT_20250803_0145,LH6086,LH,A333,2025-08-03,18:45,FRA,1723,117,3975,european
FLT_20250803_0146,U29561,U2,A320,2025-08-03,23:00,FRA,1439,151,4488,domestic
FLT_20250803_0147,U27467,U2,B738,2025-08-03,06:15,LHR,406,122,3919,international
FLT_20250803_0148,AF5057,AF,A320,2025-08-03,08:00,FCO,1821,156,6541,domestic
FLT_20250803_0149,FR4868,FR,A320,2025-08-03,20:15,MUC,1265,167,7000,domestic
FLT_20250803_0150,KL8627,KL,A320,2025-08-03,23:45,AMS,1543,160,6160,european
FLT_20250803_0151,BA4804,BA,A333,2025-08-03,21:00,MUC,369,123,6055,domestic
FLT_20250803_0152,BA1622,BA,A333,2025-08-03,18:30,FCO,436,124,7793,international
FLT_20250803_0153,U23411,U2,B738,2025-08-03,10:45,LHR,1523,176,5627,international
FLT_20250803_0154,BA333,BA,A333,2025-08-03,14:00,BCN,1768,91,6030,international
FLT_20250803_0155,KL6103,KL,A333,2025-08-03,20:15,MAD,1553,100,7546,european
FLT_20250803_0156,KL6147,KL,A320,2025-08-03,07:45,LHR,1241,86,5516,european
FLT_20250803_0157,W66522,W6,B738,2025-08-03,09:15,TLS,1909,132,6570,international
FLT_20250803_0158,BA9893,BA,A320,2025-08-03,13:45,BCN,497,112,4875,domestic
FLT_20250803_0159,BA1361,BA,A320,2025-08-03,16:45,MAD,1273,109,2838,european
FLT_20250803_0160,KL2882,KL,A320,2025-08-03,12:45,LYS,564,147,3540,international
FLT_20250803_0161,U2309,U2,A320,2025-08-03,13:00,FCO,908,89,3280,international
FLT_20250803_0162,U24835,U2,A333,2025-08-03,08:00,TLS,1503,149,2080,domestic
FLT_20250803_0163,LH5750,LH,B738,2025-08-03,08:30,AMS,526,136,5066,domestic
FLT_20250803_0164,U23294,U2,A320,2025-08-03,20:15,TLS,373,176,6115,international
FLT_20250803_0165,AF4016,AF,B738,2025-08-03,23:45,FCO,1863,169,2464,international
FLT_20250803_0166,LH2291,LH,A320,2025-08-03,17:30,TLS,1634,141,7527,domestic
FLT_20250803_0167,W64398,W6,B738,2025-08-03,12:45,MAD,1375,173,7560,european
FLT_20250803_0168,LH724,LH,A320,2025-08-03,10:30,NCE,824,90,4646,domestic
FLT_20250803_0169,LH9893,LH,A333,2025-08-03,09:45,LHR,371,131,7355,european
FLT_20250803_0170,U23671,U2,A320,2025-08-03,19:15,FCO,1785,112,5140,european
FLT_20250803_0171,KL7783,KL,A333,2025-08-03,17:15,TLS,869,180,4242,international
FLT_20250803_0172,W66056,W6,A320,2025-08-03,22:45,AMS,877,160,3722,international
FLT_20250803_0173,W69993,W6,A333,2025-08-03,07:45,LYS,1045,81,2980,international
FLT_20250803_0174,AF9833,AF,A333,2025-08-03,10:00,AMS,595,149,3438,european
FLT_20250803_0175,AF4833,AF,A333,2025-08-03,12:00,MAD,1645,101,7304,domestic
FLT_20250803_0176,U21888,U2,A333,2025-08-03,21:15,FRA,347,116,2200,european
FLT_20250803_0177,KL674,KL,A320,2025-08-03,11:30,MAD,776,111,4019,international
FLT_20250803_0178,BA9746,BA,B738,2025-08-03,15:00,MUC,536,82,2500,european
FLT_20250803_0179,FR3054,FR,A333,2025-08-03,20:15,LHR,557,96,7477,domestic
FLT_20250803_0180,W61049,W6,A333,2025-08-03,14:15,AMS,966,126,2610,european
FLT_20250804_0001,KL2964,KL,A320,2025-08-04,14:30,FCO,1306,116,5527,international
FLT_20250804_0002,W68362,W6,A320,2025-08-04,16:45,FRA,357,117,4778,domestic
FLT_20250804_0003,U28203,U2,B738,2025-08-04,23:30,MUC,1998,166,6131,european
FLT_20250804_0004,W63610,W6,A320,2025-08-04,11:45,MUC,807,175,2879,european
FLT_20250804_0005,U2344,U2,A333,2025-08-04,20:30,AMS,1718,93,4106,international
FLT_20250804_0006,BA4103,BA,A320,2025-08-04,12:45,MUC,827,101,4040,international
FLT_20250804_0007,FR6421,FR,A320,2025-08-04,22:30,BCN,1405,109,6277,european
FLT_20250804_0008,KL652,KL,A320,2025-08-04,14:15,LYS,1960,140,7479,domestic
FLT_20250804_0009,BA8777,BA,B738,2025-08-04,10:00,TLS,1855,101,4349,european
FLT_20250804_0010,BA2204,BA,B738,2025-08-04,17:00,FCO,1923,161,3108,international
FLT_20250804_0011,KL6161,KL,B738,2025-08-04,09:15,AMS,1734,165,5995,domestic
FLT_20250804_0012,LH7938,LH,A333,2025-08-04,13:15,FRA,769,116,6728,international
FLT_20250804_0013,FR4664,FR,A320,2025-08-04,19:45,AMS,580,166,5833,european
FLT_20250804_0014,LH6262,LH,A320,2025-08-04,06:45,FCO,1167,140,4339,international
FLT_20250804_0015,BA7575,BA,A333,2025-08-04,14:15,LHR,1848,178,2652,domestic
FLT_20250804_0016,FR1829,FR,A333,2025-08-04,21:45,MUC,1924,112,3317,international
FLT_20250804_0017,BA3338,BA,A320,2025-08-04,08:00,BCN,788,99,2463,international
FLT_20250804_0018,FR4572,FR,B738,2025-08-04,20:15,LHR,1465,124,6430,international
FLT_20250804_0019,FR3391,FR,B738,2025-08-04,23:45,LHR,1304,98,3963,international
FLT_20250804_0020,BA9359,BA,A333,2025-08-04,10:00,MAD,1699,178,6670,international
FLT_20250804_0021,LH7886,LH,A333,2025-08-04,17:30,MAD,1724,154,2183,european
FLT_20250804_0022,BA1252,BA,A333,2025-08-04,22:15,BCN,998,168,5591,european
FLT_20250804_0023,KL2035,KL,A333,2025-08-04,06:45,BCN,1411,119,3122,international
FLT_20250804_0024,BA4765,BA,A320,2025-08-04,20:30,TLS,1534,177,2381,international
FLT_20250804_0025,W69791,W6,A333,2025-08-04,18:15,FCO,676,86,5138,domestic
FLT_20250804_0026,LH6047,LH,A320,2025-08-04,18:00,LHR,1036,119,6677,domestic
FLT_20250804_0027,KL9209,KL,A320,2025-08-04,11:15,FCO,505,117,2855,international
FLT_20250804_0028,U21876,U2,A333,2025-08-04,06:15,FRA,703,93,2929,domestic
FLT_20250804_0029,W67925,W6,A320,2025-08-04,07:00,LYS,1546,108,4208,international
FLT_20250804_0030,LH685,LH,A320,2025-08-04,15:00,BCN,690,134,6994,international
FLT_20250804_0031,LH9313,LH,A333,2025-08-04,18:45,NCE,1107,177,5149,domestic
FLT_20250804_0032,BA6853,BA,A333,2025-08-04,10:15,NCE,1461,129,2886,domestic
FLT_20250804_0033,KL6127,KL,B738,2025-08-04,17:30,AMS,1792,130,5852,domestic
FLT_20250804_0034,AF7417,AF,A333,2025-08-04,18:45,FCO,1177,143,5380,domestic
